fullVisitorId,channelGrouping,time,country,city,totalTransactionRevenue,transactions,timeOnSite,pageviews,sessionQualityDim,date,visitId,type,productRefundAmount,productQuantity,productPrice,productRevenue,productSKU,v2ProductName,v2ProductCategory,productVariant,currencyCode,itemQuantity,itemRevenue,transactionRevenue,transactionId,pageTitle,searchKeyword,pagePathLevel1,eCommerceAction_type,eCommerceAction_step,eCommerceAction_option
5127363616397888706,Referral,46280,United States,Mountain View,,,69,8,,20160916,1474053864,PAGE,,,15190000,,GGOEGAAX0294,Android Women's Short Sleeve Tri-blend Badge Tee Light Blue,Home/Apparel/Women's/Women's-T-Shirts/,(not set),USD,,,,,Women's-T-Shirts,,/google+redesign/,0,1,
6609169465851273946,Organic Search,2840106,United States,Chicago,,,3318,69,,20160909,1473472331,PAGE,,,18990000,,GGOEGAAX0295,YouTube Women's Short Sleeve Tri-blend Badge Tee Charcoal,Home/Apparel/Women's/Women's-T-Shirts/,(not set),USD,,,,,Women's-T-Shirts,,/google+redesign/,0,1,
402330518009873022,Organic Search,0,United States,not available in demo dataset,,,,1,,20160913,1473819328,PAGE,,,18990000,,GGOEGAAX0296,YouTube Women's Short Sleeve Tri-blend Badge Tee Grey,Home/Apparel/Women's/Women's-T-Shirts/,(not set),USD,,,,,Women's-T-Shirts,,/google+redesign/,0,1,
3389876076809340801,Direct,253770,United States,Sunnyvale,,,331,16,,20160822,1471898460,PAGE,,,18990000,,GGOEGAAX0296,YouTube Women's Short Sleeve Tri-blend Badge Tee Grey,Home/Apparel/Women's/Women's-T-Shirts/,(not set),USD,,,,,Women's-T-Shirts,,/google+redesign/,0,1,
8086030903283426090,Organic Search,376726,India,not available in demo dataset,,,377,13,,20160822,1471862663,PAGE,,,18990000,,GGOEGAAX0297,Google Women's Short Sleeve Hero Tee Red Heather,Home/Apparel/Women's/Women's-T-Shirts/,(not set),USD,,,,,Women's-T-Shirts,,/google+redesign/,0,1,
7350287380891877737,Direct,170146,United States,New York,,,455,8,,20160808,1470689988,PAGE,,,18990000,,GGOEGAAX0298,Google Women's V-Neck Tee Grey,Home/Apparel/Women's/Women's-T-Shirts/,(not set),USD,,,,,Women's-T-Shirts,,/google+redesign/,0,1,
7023309187975388572,Social,20618,United States,not available in demo dataset,,,35,3,,20160920,1474396829,PAGE,,,18990000,,GGOEGAAX0298,Google Women's V-Neck Tee Grey,Home/Apparel/Women's/Women's-T-Shirts/,(not set),USD,,,,,Women's-T-Shirts,,/google+redesign/,0,1,
2121936807601856987,Direct,10942,United States,not available in demo dataset,,,469,28,,20160807,1470606121,PAGE,,,18990000,,GGOEGAAX0298,Google Women's V-Neck Tee Grey,Home/Apparel/Women's/Women's-T-Shirts/,(not set),USD,,,,,Women's-T-Shirts,,/google+redesign/,0,1,
8307146930995240246,Organic Search,38599,United States,not available in demo dataset,,,415,11,,20160824,1472068937,PAGE,,,18990000,,GGOEGAAX0299,Google Women's V-Neck Tee Charcoal,Home/Apparel/Women's/Women's-T-Shirts/,(not set),USD,,,,,Women's-T-Shirts,,/google+redesign/,0,1,
3860895983574499248,Referral,37702,United States,New York,,,51,5,,20160810,1470848506,PAGE,,,18990000,,GGOEGAAX0300,YouTube Women's Racer Back Tank Black,Home/Apparel/Women's/Women's-T-Shirts/,(not set),USD,,,,,Women's-T-Shirts,,/google+redesign/,0,1,
0877908122265267263,Referral,776291,United States,Mountain View,,,799,22,,20160822,1471908359,PAGE,,,18990000,,GGOEGAAX0300,YouTube Women's Racer Back Tank Black,Home/Apparel/Women's/Women's-T-Shirts/,(not set),USD,,,,,Women's-T-Shirts,,/google+redesign/,0,1,
0183456659404940716,Organic Search,27538,United States,not available in demo dataset,,,620,31,,20160821,1471813085,PAGE,,,18990000,,GGOEGAAX0301,Google Women's Tank Top,Home/Apparel/Women's/Women's-T-Shirts/,(not set),USD,,,,,Women's-T-Shirts,,/google+redesign/,0,1,
2364597426258331446,Organic Search,0,Malaysia,not available in demo dataset,,,,1,,20160901,1472789685,PAGE,,,18990000,,GGOEGAAX0302,Android Women's Racer Back Tank Black,Home/Apparel/Women's/Women's-T-Shirts/,(not set),USD,,,,,Women's-T-Shirts,,/google+redesign/,0,1,
4001528154873523828,Direct,13199,United States,New York,,,169,6,,20160822,1471874018,PAGE,,,19990000,,GGOEGAAX0305,YouTube Womens 3/4 Sleeve Baseball Raglan White/Black,Home/Apparel/Women's/Women's-T-Shirts/,(not set),USD,,,,,Women's-T-Shirts,,/google+redesign/,0,1,
2821399818599619907,Referral,613782,United States,San Francisco,,,2097,35,,20160825,1472180541,PAGE,,,15990000,,GGOEGAAX0305,YouTube Womens 3/4 Sleeve Baseball Raglan White/Black,Home/Apparel/Women's/Women's-T-Shirts/,(not set),USD,,,,,Women's-T-Shirts,,/google+redesign/,0,1,
7612617725651242505,Organic Search,18214,United States,not available in demo dataset,,,223,12,,20160818,1471542164,PAGE,,,16990000,,GGOEGAAX0342,Google Women's Hero V-Neck Tee White,Home/Apparel/Women's/Women's-T-Shirts/,(not set),USD,,,,,Women's-T-Shirts,,/google+redesign/,0,1,
2215680329756672421,Referral,25447,United States,not available in demo dataset,,,488,27,,20160831,1472705062,PAGE,,,16990000,,GGOEGAAX0342,Google Women's Hero V-Neck Tee White,Home/Apparel/Women's/Women's-T-Shirts/,(not set),USD,,,,,Women's-T-Shirts,,/google+redesign/,0,1,
0490147494013509292,Organic Search,1761832,United States,not available in demo dataset,,,2784,20,,20160920,1474422860,PAGE,,,16990000,,GGOEGAAX0342,Google Women's Hero V-Neck Tee White,Home/Apparel/Women's/Women's-T-Shirts/,(not set),USD,,,,,Women's-T-Shirts,,/store.html,0,1,
2658179543429232000,Organic Search,256557,United States,not available in demo dataset,,,269,10,,20160810,1470889011,EVENT,,1,16990000,,GGOEGAAX0343,Google Women's Short Sleeve V-Neck Tee Lavender,Home/Apparel/Women's/Women's-T-Shirts/,(not set),USD,,,,,Women's-T-Shirts,,/google+redesign/,3,1,
172066753636832123,Direct,41990,United States,Mountain View,,,100,7,,20160915,1473983861,PAGE,,,23990000,,GGOEGAAX0364,Google Women's Tee Grey,Home/Apparel/Women's/Women's-T-Shirts/,(not set),USD,,,,,Women's-T-Shirts,,/google+redesign/,0,1,
2630742551239783069,Organic Search,16043,United States,not available in demo dataset,,,16,3,,20160906,1473214981,PAGE,,,19990000,,GGOEGAAX0366,Google Women's Scoop Neck Tee White,Home/Apparel/Women's/Women's-T-Shirts/,(not set),USD,,,,,Women's-T-Shirts,,/google+redesign/,0,1,
4826363899495393503,Organic Search,105474,United States,not available in demo dataset,,,105,6,,20160802,1470174905,PAGE,,,19990000,,GGOEGAAX0367,Google Women's Scoop Neck Tee Green,Home/Apparel/Women's/Women's-T-Shirts/,(not set),USD,,,,,Women's-T-Shirts,,/google+redesign/,0,1,
0040332680018799680,Referral,559615,United States,New York,43600000,1,1756,65,,20160819,1471615580,PAGE,,,19990000,,GGOEGAAX0367,Google Women's Scoop Neck Tee Green,Home/Apparel/Women's/Women's-T-Shirts/,(not set),USD,,,,,Women's-T-Shirts,,/store.html,0,1,
1814845808548697035,Referral,488928,United States,New York,,,550,16,,20160810,1470842396,PAGE,,,19990000,,GGOEGAAX0367,Google Women's Scoop Neck Tee Green,Home/Apparel/Women's/Women's-T-Shirts/,(not set),USD,,,,,Women's-T-Shirts,,/google+redesign/,0,1,
1546513463585823193,Referral,70481,United States,New York,,,257,21,,20160817,1471440822,PAGE,,,19990000,,GGOEGAAX0367,Google Women's Scoop Neck Tee Green,Home/Apparel/Women's/Women's-T-Shirts/,(not set),USD,,,,,Women's-T-Shirts,,/google+redesign/,0,1,
790580805558031379,Referral,69891,United States,New York,,,853,42,,20160920,1474423551,PAGE,,,17590000,,GGOEGAAX0600,Google Women's Short Sleeve Performance Tee Navy,Home/Apparel/Women's/Women's-T-Shirts/,(not set),USD,,,,,Women's-T-Shirts,,/google+redesign/,0,1,
3766395556863549642,Referral,61677,United States,Sunnyvale,,,207,15,,20160916,1474064521,PAGE,,,17590000,,GGOEGAAX0729,Google Women's Performance Tee Gunmetal,Home/Apparel/Women's/Women's-T-Shirts/,(not set),USD,,,,,Women's-T-Shirts,,/store.html,0,1,
4217420233347347910,Referral,78851,United States,not available in demo dataset,,,146,10,,20160927,1475032456,PAGE,,,21990000,,GGOEGAAX0729,Google Women's Performance Tee Gunmetal,Home/Apparel/Women's/Women's-T-Shirts/,(not set),USD,,,,,Women's-T-Shirts,,/store.html,0,1,
4463939398744073285,Direct,2654642,United States,not available in demo dataset,,,3601,17,61,20170712,1499874342,PAGE,,,0,,9180793,26 oz Double Wall Insulated Bottle,(not set),(not set),USD,,,,,Android Lunch Kit,,/google+redesign/,0,1,
0466693411787612653,Organic Search,0,Netherlands,not available in demo dataset,,,,1,,20170121,1484997304,PAGE,,,0,,9181573,Google Snapback Hat Black,(not set),(not set),USD,,,,,Google Power Bank,,/google+redesign/,0,1,
0286702584459020284,Referral,67885,India,not available in demo dataset,,,803,30,,20160907,1473242840,PAGE,,,29990000,,GGOEGAAX0309,Android Women's Long Sleeve Blended Cardigan Grey,Home/Apparel/Women's/Women's-Outerwear/,(not set),USD,,,,,Women's-Outerwear,,/google+redesign/,0,1,
9341663269130293346,Organic Search,2184385,United States,not available in demo dataset,,,5959,153,,20160914,1473895440,PAGE,,,92990000,,GGOEGAAX0575,Google Women's Weatherblock Shell Jacket Black,Home/Apparel/Women's/Women's-Outerwear/,(not set),USD,,,,,Women's-Outerwear,,/google+redesign/,0,1,
7349115573359937743,Referral,80145,United States,not available in demo dataset,,,80,5,,20160821,1471839690,PAGE,,,119990000,,GGOEGAAX0578,Google Women's Performance Full Zip Jacket Black,Home/Apparel/Women's/Women's-Outerwear/,(not set),,,,,,Women's-Outerwear,,/google+redesign/,2,1,
9823946675151561863,Direct,107906,United States,not available in demo dataset,,,108,4,,20160903,1472922366,PAGE,,,109990000,,GGOEGAAX0580,Google Women's 1/4 Zip Jacket Charcoal,Home/Apparel/Women's/Women's-Outerwear/,(not set),USD,,,,,Women's-Outerwear,,/google+redesign/,0,1,
0869725361322469597,Referral,333705,United States,Sunnyvale,,,369,11,,20160906,1473191958,PAGE,,,74990000,,GGOEGAAX0582,Google Women's Lightweight Microfleece Jacket,Home/Apparel/Women's/Women's-Outerwear/,(not set),USD,,,,,Women's-Outerwear,,/google+redesign/,0,1,
8478974609137561371,Organic Search,456863,Philippines,not available in demo dataset,,,510,16,,20160901,1472748241,PAGE,,,64990000,,GGOEGAAX0603,Google Women's 1/4 Zip Performance Pullover Two-Tone Blue,Home/Apparel/Women's/Women's-Outerwear/,(not set),USD,,,,,Women's-Outerwear,,/google+redesign/,0,1,
0885029849042169398,Referral,24891,United States,New York,,,2631,69,,20160907,1473276011,PAGE,,,51990000,,GGOEGAAX0603,Google Women's 1/4 Zip Performance Pullover Two-Tone Blue,Home/Apparel/Women's/Women's-Outerwear/,(not set),USD,,,,,Women's-Outerwear,,/google+redesign/,0,1,
3130879641123329605,Organic Search,55997,Dominican Republic,(not set),,,61,6,,20160818,1471572504,PAGE,,,74990000,,GGOEGAAX0605,Google Women's Quilted Insulated Vest Pewter,Home/Apparel/Women's/Women's-Outerwear/,(not set),USD,,,,,Women's-Outerwear,,/google+redesign/,0,1,
0419611240165258862,Referral,246134,United States,not available in demo dataset,,,496,24,,20160904,1473001733,PAGE,,,55990000,,GGOEGAAX0732,YouTube Women's Fleece Hoodie Black,Home/Apparel/Women's/Women's-Outerwear/,(not set),USD,,,,,Women's-Outerwear,,/google+redesign/,0,1,
1045230309560184524,Organic Search,240938,United States,not available in demo dataset,,,617,4,,20161109,1478749504,PAGE,,,0,,9182593,Google Men's Pullover Hoodie Grey,(not set),(not set),USD,,,,,YouTube Twill Cap,,/google+redesign/,0,1,
3837534152904908483,Organic Search,513263,India,(not set),,,967,30,,20170604,1496576409,PAGE,,,0,,9184737,Waze Pack of 9 Decal Set,(not set),(not set),USD,,,,,Google Doodle Decal,,/google+redesign/,0,1,
0818662128634040474,Direct,589177,United States,not available in demo dataset,,,1105,11,,20170612,1497283535,EVENT,,1,2990000,,GGOEGFKQ020799,Google Doodle Decal,${escCatTitle},(not set),USD,,,,,Google Doodle Decal,,/google+redesign/,3,1,
1038396080929048523,Referral,0,Canada,London,,,511,9,4,20170720,1500583348,EVENT,,1,99990000,,GGOEGBRA037499,Waterproof Backpack,${escCatTitle},(not set),USD,,,,,Waterproof Backpack,,/google+redesign/,3,1,
594104621720957332,Organic Search,80868,United States,New York,,,81,7,,20161004,1475564685,PAGE,,,2500000,,GGOEGOAQ012899,Ballpoint LED Light Pen,Home/Office/Writing Instruments/,(not set),USD,,,,,Writing Instruments,,/google+redesign/,0,1,
1234705905775499514,Organic Search,1102943,United States,not available in demo dataset,,,1533,32,,20161004,1475608684,PAGE,,,3990000,,GGOEGOAQ018099,Pen Pencil & Highlighter Set,Home/Office/Writing Instruments/,(not set),USD,,,,,Writing Instruments,,/google+redesign/,0,1,
5310912563447452038,Referral,2276885,United States,Mountain View,,,3679,53,,20160918,1474251959,PAGE,,,3990000,,GGOEGOAQ018099,Pen Pencil & Highlighter Set,Home/Office/Writing Instruments/,(not set),USD,,,,,Writing Instruments,,/google+redesign/,0,1,
3229944860313764519,Organic Search,136564,United States,Mountain View,48430000,1,3515,103,,20160929,1475203602,PAGE,,,3990000,,GGOEGOAQ018099,Pen Pencil & Highlighter Set,Home/Office/Writing Instruments/,(not set),USD,,,,,Writing Instruments,,/google+redesign/,0,1,
3338319123316414331,Referral,332959,United States,Austin,,,345,26,,20160922,1474602192,PAGE,,,2990000,,GGOEGOBG023599,Colored Pencil Set,Home/Office/Writing Instruments/,(not set),,,,,,Writing Instruments,,/google+redesign/,2,1,
6571821148484800403,Organic Search,118803,United States,Chicago,,,273,17,,20160920,1474404039,PAGE,,,2990000,,GGOEGOBG023599,Colored Pencil Set,Home/Office/Writing Instruments/,(not set),USD,,,,,Writing Instruments,,/google+redesign/,0,1,
6091498163535424271,Organic Search,142553,United States,New York,,,227,17,,20160922,1474588797,PAGE,,,8990000,,GGOEAOCH014199,Android Journal Book Set,Home/Office/Notebooks & Journals/,(not set),USD,,,,,Notebooks & Journals,,/google+redesign/,0,1,
3187471463012192872,Organic Search,125981,United States,not available in demo dataset,,,580,31,,20161231,1483254376,PAGE,,,21990000,,GGOEGAAX0031,Google Stretch Fit Hat,(not set),(not set),USD,,,,,Store search results,,/asearch.html,0,1,
9065722867082217582,Organic Search,118040,United States,not available in demo dataset,,,135,8,,20170127,1485530754,PAGE,,,3500000,,GGOEGAAX0037,Google Sunglasses,(not set),(not set),USD,,,,,Store search results,,/asearch.html,0,1,
4685165045910852038,Referral,150767,United States,Cambridge,,,763,23,,20161121,1479737549,PAGE,,,17590000,,GGOEGAAX0042,Android Stretch Fit Hat,(not set),(not set),USD,,,,,Store search results,,/asearch.html,0,1,
1452613891025216774,Referral,269607,United States,New York,401800000,1,768,15,,20170612,1497289158,PAGE,,,2400000,,GGOEGAAX0074,Google 22 oz Water Bottle,(not set),(not set),USD,,,,,Store search results,,/asearch.html,0,1,
2006408790263605961,Organic Search,775753,United States,not available in demo dataset,,,1053,40,,20170329,1490816238,PAGE,,,16990000,,GGOEGAAX0104,Google Men's 100% Cotton Short Sleeve Hero Tee White,(not set),(not set),USD,,,,,Store search results,,/asearch.html,0,1,
2715173437625295479,Direct,14012,United States,not available in demo dataset,,,23,3,,20170116,1484627374,PAGE,,,16990000,,GGOEGAAX0105,Google Men's 100% Cotton Short Sleeve Hero Tee Black,(not set),(not set),USD,,,,,Store search results,,/asearch.html,0,1,
1166995213148510043,Organic Search,21143,United States,San Francisco,,,92,4,,20161227,1482898142,PAGE,,,16990000,,GGOEGAAX0105,Google Men's 100% Cotton Short Sleeve Hero Tee Black,(not set),(not set),USD,,,,,Store search results,,/asearch.html,0,1,
8153603508691210493,Organic Search,2167333,Bangladesh,(not set),,,2408,22,,20161206,1481020322,PAGE,,,16990000,,GGOEGAAX0279,Google Women's Short Sleeve Hero Tee White,(not set),(not set),USD,,,,,Store search results,,/asearch.html,0,1,
8535006163289825442,Organic Search,14692,Germany,Hamburg,,,66,5,,20160825,1472157877,PAGE,,,16990000,,GGOEGAAX0284,Women's YouTube Short Sleeve Hero Tee Black,(not set),(not set),USD,,,,,Store search results,,/asearch.html,0,1,
5102691932548141429,Organic Search,509823,United States,not available in demo dataset,,,2142,25,,20161129,1480456056,PAGE,,,18990000,,GGOEGAAX0291,Google Women's Short Sleeve Hero Tee Sky Blue,(not set),(not set),USD,,,,,Store search results,,/asearch.html,0,1,
2684187728045948069,Organic Search,50086,United States,Mountain View,,,977,16,,20170104,1483571389,PAGE,,,18990000,,GGOEGAAX0297,Google Women's Short Sleeve Hero Tee Red Heather,(not set),(not set),USD,,,,,Store search results,,/asearch.html,0,1,
696141035171487036,Referral,424583,Canada,not available in demo dataset,,,444,24,,20161108,1478639415,PAGE,,,18990000,,GGOEGAAX0297,Google Women's Short Sleeve Hero Tee Red Heather,(not set),(not set),USD,,,,,Store search results,,/asearch.html,0,1,
2764568363618882995,Organic Search,36659,United Kingdom,Bristol,,,70,5,1,20170729,1501363683,PAGE,,,39990000,,GGOEGAAX0313,Google Tri-blend Hoodie Grey,(not set),(not set),USD,,,,,Store search results,,/asearch.html,0,1,
126078863044975242,Referral,826947,United States,Pittsburgh,,,904,19,,20160812,1471026549,PAGE,,,19990000,,GGOEGAAX0326,Google Men's Short Sleeve Badge Tee Charcoal,(not set),(not set),USD,,,,,Store search results,,/asearch.html,0,1,
227567279771035560,Organic Search,75888,Turkey,Adana,,,243,11,,20160804,1470337899,PAGE,,,36990000,,GGOEGAAX0335,YouTube Men's Long Sleeve Pullover Badge Tee Heather,(not set),(not set),USD,,,,,Store search results,,/asearch.html,0,1,
9659289201390383807,Organic Search,47504,United States,not available in demo dataset,,,52,5,1,20170731,1501529120,PAGE,,,18990000,,GGOEGAAX0342,Google Women's Vintage Hero Tee White,(not set),(not set),USD,,,,,Store search results,,/asearch.html,0,1,
6490017509866958139,Social,0,Brazil,Sao Paulo,,,,1,,20160817,1471482615,PAGE,,,16990000,,GGOEGAAX0346,YouTube Men's Vintage Tee,(not set),(not set),USD,,,,,Store search results,,/asearch.html,0,1,
8071068461125211207,Social,28905,United States,not available in demo dataset,,,43,5,,20161128,1480391459,PAGE,,,55990000,,GGOEGAAX0358,Google Men's  Zip Hoodie,(not set),(not set),USD,,,,,Store search results,,/asearch.html,0,1,
6568461939605498626,Organic Search,112570,United States,not available in demo dataset,,,121,10,,20170103,1483481451,PAGE,,,55990000,,GGOEGAAX0359,Android Men's  Zip Hoodie,(not set),(not set),USD,,,,,Store search results,,/asearch.html,0,1,
1796242365474304941,Referral,51129,Austria,Vienna,,,98,14,,20161004,1475606054,PAGE,,,55990000,,GGOEGAAX0360,Google Women's Fleece Hoodie,(not set),(not set),USD,,,,,Store search results,,/asearch.html,0,1,
4393549527782352908,Organic Search,18746,United States,San Francisco,,,19,3,1,20170725,1501000459,PAGE,,,55990000,,GGOEGAAX0361,Android Women's Fleece Hoodie,(not set),(not set),USD,,,,,Store search results,,/asearch.html,0,1,
4065904954615569453,Referral,36423,United Kingdom,not available in demo dataset,,,36,4,,20161119,1479591348,PAGE,,,109990000,,GGOEGAAX0568,Google Men's Watershed Full Zip Hoodie Grey,(not set),(not set),USD,,,,,Store search results,,/asearch.html,0,1,
2377501524662314709,Organic Search,0,United States,not available in demo dataset,,,,1,,20160803,1470274283,PAGE,,,12990000,,GGOEGACB023699,Yoga Block,Home/Lifestyle/,(not set),USD,,,,,Lifestyle,,/google+redesign/,0,1,
2696410400417790378,Affiliates,295339,Taiwan,not available in demo dataset,,,2128,13,,20160809,1470798060,PAGE,,,12990000,,GGOEGACB023699,Yoga Block,Home/Lifestyle/,(not set),USD,,,,,Lifestyle,,/google+redesign/,0,1,
5127612867639513036,Referral,884792,United States,not available in demo dataset,,,1013,39,,20160803,1470269369,PAGE,,,12990000,,GGOEGACB023699,Yoga Block,Home/Lifestyle/,(not set),USD,,,,,Lifestyle,,/google+redesign/,0,1,
412390235555905892,Organic Search,86918,United States,not available in demo dataset,,,220,12,,20160904,1473002655,PAGE,,,9990000,,GGOEGAYR023499,Straw Beach Mat,Home/Lifestyle/,(not set),USD,,,,,Lifestyle,,/google+redesign/,0,1,
8098413346231417048,Referral,216134,United States,Mountain View,,,216,14,,20160909,1473460610,PAGE,,,7990000,,GGOEGAYR023499,Straw Beach Mat,Home/Lifestyle/,(not set),USD,,,,,Lifestyle,,/google+redesign/,0,1,
8937539596290330126,Referral,272763,United States,not available in demo dataset,,,736,28,,20160906,1473218462,PAGE,,,7990000,,GGOEGAYR023499,Straw Beach Mat,Home/Lifestyle/,(not set),USD,,,,,Lifestyle,,/google+redesign/,0,1,
3182783084952080384,Organic Search,56822,United States,Oakland,,,64,10,,20160811,1470976877,PAGE,,,13990000,,GGOEGBCR024399,Google Lunch Bag,Home/Lifestyle/,(not set),USD,,,,,Lifestyle,,/google+redesign/,0,1,
2072615662859078789,Organic Search,88078,Malaysia,not available in demo dataset,,,561,18,,20160831,1472644332,PAGE,,,13990000,,GGOEGBCR024399,Google Lunch Bag,Home/Lifestyle/,(not set),USD,,,,,Lifestyle,,/google+redesign/,0,1,
1532199385589710944,Referral,76071,United Kingdom,London,,,119,9,,20160906,1473173847,PAGE,,,4990000,,GGOEGBFC018799,Electronics Accessory Pouch,Home/Lifestyle/,(not set),USD,,,,,Lifestyle,,/google+redesign/,0,1,
2757415044412905554,Direct,430674,Canada,not available in demo dataset,15150000,1,970,54,,20160815,1471327599,PAGE,,,4990000,,GGOEGBFC018799,Electronics Accessory Pouch,Home/Lifestyle/,(not set),USD,,,,,Lifestyle,,/google+redesign/,0,1,
3483823784975571660,Organic Search,13217,United States,Sunnyvale,,,144,6,,20160826,1472239393,PAGE,,,4990000,,GGOEGBMJ013399,Sport Bag,Home/Lifestyle/,(not set),USD,,,,,Lifestyle,,/google+redesign/,0,1,
9330433473613640440,Referral,647246,United States,Kirkland,47200000,1,647,24,,20160909,1473463220,PAGE,,,3990000,,GGOEGBMJ013399,Sport Bag,Home/Lifestyle/,(not set),USD,,,,,Lifestyle,,/google+redesign/,0,1,
0818822947383662706,Referral,250109,United States,not available in demo dataset,,,680,20,,20160826,1472268304,PAGE,,,4990000,,GGOEGBMJ013399,Sport Bag,Home/Lifestyle/,(not set),USD,,,,,Lifestyle,,/google+redesign/,0,1,
4539850635972033953,Organic Search,186052,United Kingdom,not available in demo dataset,,,312,18,,20160801,1470053040,PAGE,,,2500000,,GGOEGCBQ016499,SPF-15 Lip Balm,Home/Lifestyle/,(not set),USD,,,,,Lifestyle,,/google+redesign/,0,1,
9792645013443424808,Direct,298453,Taiwan,(not set),,,593,22,,20160906,1473217021,PAGE,,,2500000,,GGOEGCBQ016499,SPF-15 Slim & Slender Lip Balm,Home/Lifestyle/,(not set),USD,,,,,Lifestyle,,/google+redesign/,0,1,
3004127475279210189,Direct,16787,United States,Mountain View,,,710,6,,20160815,1471312200,PAGE,,,1990000,,GGOEGCKQ013199,1 oz Hand Sanitizer,Home/Lifestyle/,(not set),USD,,,,,Lifestyle,,/google+redesign/,0,1,
7138878677525256548,Referral,216899,United States,Mountain View,,,794,24,,20160830,1472581001,PAGE,,,1990000,,GGOEGCKQ013199,1 oz Hand Sanitizer,Home/Lifestyle/,(not set),USD,,,,,Lifestyle,,/google+redesign/,0,1,
8754621403500196089,Organic Search,1515855,United States,not available in demo dataset,,,1632,14,,20160914,1473905277,PAGE,,,1990000,,GGOEGCKQ013199,1 oz Hand Sanitizer,Home/Lifestyle/,(not set),USD,,,,,Lifestyle,,/google+redesign/,0,1,
8415171881511468163,Organic Search,151110,United States,not available in demo dataset,,,241,21,,20160912,1473672393,EVENT,,,1990000,,GGOEGCKQ013199,1 oz Hand Sanitizer,Home/Lifestyle/,(not set),,,,,,Lifestyle,,/google+redesign/,1,1,
5184626563175596300,Organic Search,199878,United States,Phoenix,,,565,17,,20160804,1470376523,PAGE,,,1990000,,GGOEGCKQ013199,1 oz Hand Sanitizer,Home/Lifestyle/,(not set),USD,,,,,Lifestyle,,/google+redesign/,0,1,
743304229594707435,Organic Search,295893,United States,not available in demo dataset,164200000,1,858,56,,20160908,1473355958,PAGE,,,1990000,,GGOEGCKQ013199,1 oz Hand Sanitizer,Home/Lifestyle/,(not set),USD,,,,,Lifestyle,,/google+redesign/,0,1,
